iso_code,continent,location,population,population_density,date,total_cases,new_cases,total_deaths,new_deaths
BTN,Asia,Bhutan,779900,21.188,3/27/2020,3,1,,
BTN,Asia,Bhutan,779900,21.188,3/28/2020,3,0,,
BTN,Asia,Bhutan,779900,21.188,3/29/2020,4,1,,
BTN,Asia,Bhutan,779900,21.188,3/30/2020,4,0,,
BTN,Asia,Bhutan,779900,21.188,3/31/2020,4,0,,
BTN,Asia,Bhutan,779900,21.188,4/1/2020,4,0,,
BTN,Asia,Bhutan,779900,21.188,4/2/2020,5,1,,
BTN,Asia,Bhutan,779900,21.188,4/3/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/4/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/5/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/6/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/7/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/8/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/9/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/10/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/11/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/12/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/13/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/14/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/15/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/16/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/17/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/18/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/19/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/20/2020,5,0,,
BTN,Asia,Bhutan,779900,21.188,4/21/2020,6,1,,
BTN,Asia,Bhutan,779900,21.188,4/22/2020,6,0,,
BTN,Asia,Bhutan,779900,21.188,4/23/2020,7,1,,
BTN,Asia,Bhutan,779900,21.188,4/24/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/25/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/26/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/27/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/28/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/29/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,4/30/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/1/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/2/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/3/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/4/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/5/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/6/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/7/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/8/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/9/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/10/2020,7,0,,
BTN,Asia,Bhutan,779900,21.188,5/11/2020,9,2,,
BTN,Asia,Bhutan,779900,21.188,5/12/2020,11,2,,
BTN,Asia,Bhutan,779900,21.188,5/13/2020,15,4,,
BTN,Asia,Bhutan,779900,21.188,5/14/2020,20,5,,
BTN,Asia,Bhutan,779900,21.188,5/15/2020,21,1,,
BTN,Asia,Bhutan,779900,21.188,5/16/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/17/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/18/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/19/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/20/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/21/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/22/2020,21,0,,
BTN,Asia,Bhutan,779900,21.188,5/23/2020,24,3,,
BTN,Asia,Bhutan,779900,21.188,5/24/2020,24,0,,
BTN,Asia,Bhutan,779900,21.188,5/25/2020,27,3,,
BTN,Asia,Bhutan,779900,21.188,5/26/2020,27,0,,
BTN,Asia,Bhutan,779900,21.188,5/27/2020,28,1,,
BTN,Asia,Bhutan,779900,21.188,5/28/2020,31,3,,
BTN,Asia,Bhutan,779900,21.188,5/29/2020,31,0,,
BTN,Asia,Bhutan,779900,21.188,5/30/2020,33,2,,
BTN,Asia,Bhutan,779900,21.188,5/31/2020,43,10,,
BTN,Asia,Bhutan,779900,21.188,6/1/2020,43,0,,
BTN,Asia,Bhutan,779900,21.188,6/2/2020,47,4,,
BTN,Asia,Bhutan,779900,21.188,6/3/2020,47,0,,
BTN,Asia,Bhutan,779900,21.188,6/4/2020,47,0,,
BTN,Asia,Bhutan,779900,21.188,6/5/2020,48,1,,
BTN,Asia,Bhutan,779900,21.188,6/6/2020,48,0,,
BTN,Asia,Bhutan,779900,21.188,6/7/2020,59,11,,
BTN,Asia,Bhutan,779900,21.188,6/8/2020,59,0,,
BTN,Asia,Bhutan,779900,21.188,6/9/2020,59,0,,
BTN,Asia,Bhutan,779900,21.188,6/10/2020,59,0,,
BTN,Asia,Bhutan,779900,21.188,6/11/2020,62,3,,
BTN,Asia,Bhutan,779900,21.188,6/12/2020,62,0,,
BTN,Asia,Bhutan,779900,21.188,6/13/2020,66,4,,
BTN,Asia,Bhutan,779900,21.188,6/14/2020,66,0,,
BTN,Asia,Bhutan,779900,21.188,6/15/2020,67,1,,
BTN,Asia,Bhutan,779900,21.188,6/16/2020,67,0,,
BTN,Asia,Bhutan,779900,21.188,6/17/2020,67,0,,
BTN,Asia,Bhutan,779900,21.188,6/18/2020,67,0,,
BTN,Asia,Bhutan,779900,21.188,6/19/2020,68,1,,
BTN,Asia,Bhutan,779900,21.188,6/20/2020,68,0,,
BTN,Asia,Bhutan,779900,21.188,6/21/2020,68,0,,
BTN,Asia,Bhutan,779900,21.188,6/22/2020,68,0,,
BTN,Asia,Bhutan,779900,21.188,6/23/2020,70,2,,
BTN,Asia,Bhutan,779900,21.188,6/24/2020,70,0,,
BTN,Asia,Bhutan,779900,21.188,6/25/2020,70,0,,
BTN,Asia,Bhutan,779900,21.188,6/26/2020,70,0,,
BTN,Asia,Bhutan,779900,21.188,6/27/2020,75,5,,
BTN,Asia,Bhutan,779900,21.188,6/28/2020,76,1,,
BTN,Asia,Bhutan,779900,21.188,6/29/2020,77,1,,
BTN,Asia,Bhutan,779900,21.188,6/30/2020,77,0,,
BTN,Asia,Bhutan,779900,21.188,7/1/2020,77,0,,
BTN,Asia,Bhutan,779900,21.188,7/2/2020,77,0,,
BTN,Asia,Bhutan,779900,21.188,7/3/2020,77,0,,
BTN,Asia,Bhutan,779900,21.188,7/4/2020,78,1,,
BTN,Asia,Bhutan,779900,21.188,7/5/2020,80,2,,
BTN,Asia,Bhutan,779900,21.188,7/6/2020,80,0,,
BTN,Asia,Bhutan,779900,21.188,7/7/2020,80,0,,
BTN,Asia,Bhutan,779900,21.188,7/8/2020,80,0,,
BTN,Asia,Bhutan,779900,21.188,7/9/2020,80,0,,
BTN,Asia,Bhutan,779900,21.188,7/10/2020,80,0,,
BTN,Asia,Bhutan,779900,21.188,7/11/2020,82,2,,
BTN,Asia,Bhutan,779900,21.188,7/12/2020,84,2,,
BTN,Asia,Bhutan,779900,21.188,7/13/2020,84,0,,
BTN,Asia,Bhutan,779900,21.188,7/14/2020,84,0,,
BTN,Asia,Bhutan,779900,21.188,7/15/2020,84,0,,
BTN,Asia,Bhutan,779900,21.188,7/16/2020,86,2,,
BTN,Asia,Bhutan,779900,21.188,7/17/2020,87,1,,
BTN,Asia,Bhutan,779900,21.188,7/18/2020,87,0,,
BTN,Asia,Bhutan,779900,21.188,7/19/2020,89,2,,
BTN,Asia,Bhutan,779900,21.188,7/20/2020,90,1,,
BTN,Asia,Bhutan,779900,21.188,7/21/2020,92,2,,
BTN,Asia,Bhutan,779900,21.188,7/22/2020,92,0,,
BTN,Asia,Bhutan,779900,21.188,7/23/2020,92,0,,
BTN,Asia,Bhutan,779900,21.188,7/24/2020,92,0,,
BTN,Asia,Bhutan,779900,21.188,7/25/2020,92,0,,
BTN,Asia,Bhutan,779900,21.188,7/26/2020,95,3,,
BTN,Asia,Bhutan,779900,21.188,7/27/2020,99,4,,
BTN,Asia,Bhutan,779900,21.188,7/28/2020,99,0,,
BTN,Asia,Bhutan,779900,21.188,7/29/2020,99,0,,
BTN,Asia,Bhutan,779900,21.188,7/30/2020,101,2,,
BTN,Asia,Bhutan,779900,21.188,7/31/2020,101,0,,
BTN,Asia,Bhutan,779900,21.188,8/1/2020,102,1,,
BTN,Asia,Bhutan,779900,21.188,8/2/2020,102,0,,
BTN,Asia,Bhutan,779900,21.188,8/3/2020,103,1,,
BTN,Asia,Bhutan,779900,21.188,8/4/2020,105,2,,
BTN,Asia,Bhutan,779900,21.188,8/5/2020,105,0,,
BTN,Asia,Bhutan,779900,21.188,8/6/2020,108,3,,
BTN,Asia,Bhutan,779900,21.188,8/7/2020,108,0,,
BTN,Asia,Bhutan,779900,21.188,8/8/2020,108,0,,
BTN,Asia,Bhutan,779900,21.188,8/9/2020,110,2,,
BTN,Asia,Bhutan,779900,21.188,8/10/2020,110,0,,
BTN,Asia,Bhutan,779900,21.188,8/11/2020,113,3,,
BTN,Asia,Bhutan,779900,21.188,8/12/2020,113,0,,
BTN,Asia,Bhutan,779900,21.188,8/13/2020,128,15,,
BTN,Asia,Bhutan,779900,21.188,8/14/2020,133,5,,
BTN,Asia,Bhutan,779900,21.188,8/15/2020,133,0,,
BTN,Asia,Bhutan,779900,21.188,8/16/2020,138,5,,
BTN,Asia,Bhutan,779900,21.188,8/17/2020,141,3,,
BTN,Asia,Bhutan,779900,21.188,8/18/2020,147,6,,
BTN,Asia,Bhutan,779900,21.188,8/19/2020,147,0,,
BTN,Asia,Bhutan,779900,21.188,8/20/2020,153,6,,
BTN,Asia,Bhutan,779900,21.188,8/21/2020,154,1,,
BTN,Asia,Bhutan,779900,21.188,8/22/2020,155,1,,
BTN,Asia,Bhutan,779900,21.188,8/23/2020,155,0,,
BTN,Asia,Bhutan,779900,21.188,8/24/2020,156,1,,
BTN,Asia,Bhutan,779900,21.188,8/25/2020,173,17,,
BTN,Asia,Bhutan,779900,21.188,8/26/2020,173,0,,
BTN,Asia,Bhutan,779900,21.188,8/27/2020,184,11,,
BTN,Asia,Bhutan,779900,21.188,8/28/2020,195,11,,
BTN,Asia,Bhutan,779900,21.188,8/29/2020,195,0,,
BTN,Asia,Bhutan,779900,21.188,8/30/2020,224,29,,
BTN,Asia,Bhutan,779900,21.188,8/31/2020,225,1,,
BTN,Asia,Bhutan,779900,21.188,9/1/2020,227,2,,
BTN,Asia,Bhutan,779900,21.188,9/2/2020,227,0,,
BTN,Asia,Bhutan,779900,21.188,9/3/2020,227,0,,
BTN,Asia,Bhutan,779900,21.188,9/4/2020,228,1,,
BTN,Asia,Bhutan,779900,21.188,9/5/2020,228,0,,
BTN,Asia,Bhutan,779900,21.188,9/6/2020,228,0,,
BTN,Asia,Bhutan,779900,21.188,9/7/2020,233,5,,
BTN,Asia,Bhutan,779900,21.188,9/8/2020,234,1,,
BTN,Asia,Bhutan,779900,21.188,9/9/2020,234,0,,
BTN,Asia,Bhutan,779900,21.188,9/10/2020,238,4,,
BTN,Asia,Bhutan,779900,21.188,9/11/2020,241,3,,
BTN,Asia,Bhutan,779900,21.188,9/12/2020,244,3,,
BTN,Asia,Bhutan,779900,21.188,9/13/2020,245,1,,
BTN,Asia,Bhutan,779900,21.188,9/14/2020,245,0,,
BTN,Asia,Bhutan,779900,21.188,9/15/2020,246,1,,
BTN,Asia,Bhutan,779900,21.188,9/16/2020,246,0,,
BTN,Asia,Bhutan,779900,21.188,9/17/2020,246,0,,
BTN,Asia,Bhutan,779900,21.188,9/18/2020,252,6,,
BTN,Asia,Bhutan,779900,21.188,9/19/2020,259,7,,
BTN,Asia,Bhutan,779900,21.188,9/20/2020,261,2,,
BTN,Asia,Bhutan,779900,21.188,9/21/2020,261,0,,
BTN,Asia,Bhutan,779900,21.188,9/22/2020,261,0,,
BTN,Asia,Bhutan,779900,21.188,9/23/2020,261,0,,
BTN,Asia,Bhutan,779900,21.188,9/24/2020,263,2,,
BTN,Asia,Bhutan,779900,21.188,9/25/2020,263,0,,
BTN,Asia,Bhutan,779900,21.188,9/26/2020,271,8,,
BTN,Asia,Bhutan,779900,21.188,9/27/2020,273,2,,
BTN,Asia,Bhutan,779900,21.188,9/28/2020,280,7,,
BTN,Asia,Bhutan,779900,21.188,9/29/2020,281,1,,
BTN,Asia,Bhutan,779900,21.188,9/30/2020,282,1,,
BTN,Asia,Bhutan,779900,21.188,10/1/2020,282,0,,
BTN,Asia,Bhutan,779900,21.188,10/2/2020,283,1,,
BTN,Asia,Bhutan,779900,21.188,10/3/2020,283,0,,
BTN,Asia,Bhutan,779900,21.188,10/4/2020,298,15,,
BTN,Asia,Bhutan,779900,21.188,10/5/2020,299,1,,
BTN,Asia,Bhutan,779900,21.188,10/6/2020,300,1,,
BTN,Asia,Bhutan,779900,21.188,10/7/2020,304,4,,
BTN,Asia,Bhutan,779900,21.188,10/8/2020,304,0,,
BTN,Asia,Bhutan,779900,21.188,10/9/2020,306,2,,
BTN,Asia,Bhutan,779900,21.188,10/10/2020,306,0,,
BTN,Asia,Bhutan,779900,21.188,10/11/2020,309,3,,
BTN,Asia,Bhutan,779900,21.188,10/12/2020,309,0,,
BTN,Asia,Bhutan,779900,21.188,10/13/2020,313,4,,
BTN,Asia,Bhutan,779900,21.188,10/14/2020,316,3,,
BTN,Asia,Bhutan,779900,21.188,10/15/2020,316,0,,
BTN,Asia,Bhutan,779900,21.188,10/16/2020,316,0,,
BTN,Asia,Bhutan,779900,21.188,10/17/2020,325,9,,
BTN,Asia,Bhutan,779900,21.188,10/18/2020,327,2,,
BTN,Asia,Bhutan,779900,21.188,10/19/2020,330,3,,
BTN,Asia,Bhutan,779900,21.188,10/20/2020,331,1,,
BTN,Asia,Bhutan,779900,21.188,10/21/2020,332,1,,
BTN,Asia,Bhutan,779900,21.188,10/22/2020,336,4,,
BTN,Asia,Bhutan,779900,21.188,10/23/2020,336,0,,
BTN,Asia,Bhutan,779900,21.188,10/24/2020,340,4,,
BTN,Asia,Bhutan,779900,21.188,10/25/2020,342,2,,
BTN,Asia,Bhutan,779900,21.188,10/26/2020,342,0,,
BTN,Asia,Bhutan,779900,21.188,10/27/2020,345,3,,
BTN,Asia,Bhutan,779900,21.188,10/28/2020,346,1,,
BTN,Asia,Bhutan,779900,21.188,10/29/2020,346,0,,
BTN,Asia,Bhutan,779900,21.188,10/30/2020,348,2,,
BTN,Asia,Bhutan,779900,21.188,10/31/2020,349,1,,
BTN,Asia,Bhutan,779900,21.188,11/1/2020,354,5,,
BTN,Asia,Bhutan,779900,21.188,11/2/2020,356,2,,
BTN,Asia,Bhutan,779900,21.188,11/3/2020,358,2,,
BTN,Asia,Bhutan,779900,21.188,11/4/2020,358,0,,
BTN,Asia,Bhutan,779900,21.188,11/5/2020,358,0,,
BTN,Asia,Bhutan,779900,21.188,11/6/2020,358,0,,
BTN,Asia,Bhutan,779900,21.188,11/7/2020,359,1,,
BTN,Asia,Bhutan,779900,21.188,11/8/2020,359,0,,
BTN,Asia,Bhutan,779900,21.188,11/9/2020,364,5,,
BTN,Asia,Bhutan,779900,21.188,11/10/2020,364,0,,
BTN,Asia,Bhutan,779900,21.188,11/11/2020,364,0,,
BTN,Asia,Bhutan,779900,21.188,11/12/2020,369,5,,
BTN,Asia,Bhutan,779900,21.188,11/13/2020,369,0,,
BTN,Asia,Bhutan,779900,21.188,11/14/2020,375,6,,
BTN,Asia,Bhutan,779900,21.188,11/15/2020,375,0,,
BTN,Asia,Bhutan,779900,21.188,11/16/2020,377,2,,
BTN,Asia,Bhutan,779900,21.188,11/17/2020,378,1,,
BTN,Asia,Bhutan,779900,21.188,11/18/2020,378,0,,
BTN,Asia,Bhutan,779900,21.188,11/19/2020,378,0,,
BTN,Asia,Bhutan,779900,21.188,11/20/2020,378,0,,
BTN,Asia,Bhutan,779900,21.188,11/21/2020,379,1,,
BTN,Asia,Bhutan,779900,21.188,11/22/2020,382,3,,
BTN,Asia,Bhutan,779900,21.188,11/23/2020,386,4,,
BTN,Asia,Bhutan,779900,21.188,11/24/2020,386,0,,
BTN,Asia,Bhutan,779900,21.188,11/25/2020,386,0,,
BTN,Asia,Bhutan,779900,21.188,11/26/2020,389,3,,
BTN,Asia,Bhutan,779900,21.188,11/27/2020,395,6,,
BTN,Asia,Bhutan,779900,21.188,11/28/2020,396,1,,
BTN,Asia,Bhutan,779900,21.188,11/29/2020,396,0,,
BTN,Asia,Bhutan,779900,21.188,11/30/2020,410,14,,
BTN,Asia,Bhutan,779900,21.188,12/1/2020,414,4,,
BTN,Asia,Bhutan,779900,21.188,12/2/2020,415,1,,
BTN,Asia,Bhutan,779900,21.188,12/3/2020,418,3,,
BTN,Asia,Bhutan,779900,21.188,12/4/2020,424,6,,
BTN,Asia,Bhutan,779900,21.188,12/5/2020,426,2,,
BTN,Asia,Bhutan,779900,21.188,12/6/2020,430,4,,
BTN,Asia,Bhutan,779900,21.188,12/7/2020,432,2,,
BTN,Asia,Bhutan,779900,21.188,12/8/2020,433,1,,
BTN,Asia,Bhutan,779900,21.188,12/9/2020,433,0,,
BTN,Asia,Bhutan,779900,21.188,12/10/2020,434,1,,
BTN,Asia,Bhutan,779900,21.188,12/11/2020,436,2,,
BTN,Asia,Bhutan,779900,21.188,12/12/2020,437,1,,
BTN,Asia,Bhutan,779900,21.188,12/13/2020,438,1,,
BTN,Asia,Bhutan,779900,21.188,12/14/2020,438,0,,
BTN,Asia,Bhutan,779900,21.188,12/15/2020,439,1,,
BTN,Asia,Bhutan,779900,21.188,12/16/2020,440,1,,
BTN,Asia,Bhutan,779900,21.188,12/17/2020,440,0,,
BTN,Asia,Bhutan,779900,21.188,12/18/2020,443,3,,
BTN,Asia,Bhutan,779900,21.188,12/19/2020,443,0,,
BTN,Asia,Bhutan,779900,21.188,12/20/2020,446,3,,
BTN,Asia,Bhutan,779900,21.188,12/21/2020,479,33,,
BTN,Asia,Bhutan,779900,21.188,12/22/2020,479,0,,
BTN,Asia,Bhutan,779900,21.188,12/23/2020,519,40,,
BTN,Asia,Bhutan,779900,21.188,12/24/2020,519,0,,
BTN,Asia,Bhutan,779900,21.188,12/25/2020,576,57,,
BTN,Asia,Bhutan,779900,21.188,12/26/2020,597,21,,
BTN,Asia,Bhutan,779900,21.188,12/27/2020,623,26,,
BTN,Asia,Bhutan,779900,21.188,12/28/2020,623,0,,
BTN,Asia,Bhutan,779900,21.188,12/29/2020,636,13,,
BTN,Asia,Bhutan,779900,21.188,12/30/2020,655,19,,
BTN,Asia,Bhutan,779900,21.188,12/31/2020,670,15,,
BTN,Asia,Bhutan,779900,21.188,1/1/2021,689,19,,
BTN,Asia,Bhutan,779900,21.188,1/2/2021,710,21,,
BTN,Asia,Bhutan,779900,21.188,1/3/2021,716,6,,
BTN,Asia,Bhutan,779900,21.188,1/4/2021,734,18,,
BTN,Asia,Bhutan,779900,21.188,1/5/2021,734,0,,
BTN,Asia,Bhutan,779900,21.188,1/6/2021,755,21,,
BTN,Asia,Bhutan,779900,21.188,1/7/2021,767,12,,
BTN,Asia,Bhutan,779900,21.188,1/8/2021,771,4,1,1
BTN,Asia,Bhutan,779900,21.188,1/9/2021,810,39,1,0
BTN,Asia,Bhutan,779900,21.188,1/10/2021,813,3,1,0
BTN,Asia,Bhutan,779900,21.188,1/11/2021,825,12,1,0
BTN,Asia,Bhutan,779900,21.188,1/12/2021,831,6,1,0
BTN,Asia,Bhutan,779900,21.188,1/13/2021,833,2,1,0
BTN,Asia,Bhutan,779900,21.188,1/14/2021,834,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/15/2021,837,3,1,0
BTN,Asia,Bhutan,779900,21.188,1/16/2021,842,5,1,0
BTN,Asia,Bhutan,779900,21.188,1/17/2021,842,0,1,0
BTN,Asia,Bhutan,779900,21.188,1/18/2021,843,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/19/2021,848,5,1,0
BTN,Asia,Bhutan,779900,21.188,1/20/2021,850,2,1,0
BTN,Asia,Bhutan,779900,21.188,1/21/2021,850,0,1,0
BTN,Asia,Bhutan,779900,21.188,1/22/2021,851,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/23/2021,854,3,1,0
BTN,Asia,Bhutan,779900,21.188,1/24/2021,855,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/25/2021,856,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/26/2021,856,0,1,0
BTN,Asia,Bhutan,779900,21.188,1/27/2021,856,0,1,0
BTN,Asia,Bhutan,779900,21.188,1/28/2021,857,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/29/2021,858,1,1,0
BTN,Asia,Bhutan,779900,21.188,1/30/2021,858,0,1,0
BTN,Asia,Bhutan,779900,21.188,1/31/2021,859,1,1,0
BTN,Asia,Bhutan,779900,21.188,2/1/2021,859,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/2/2021,859,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/3/2021,859,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/4/2021,859,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/5/2021,861,2,1,0
BTN,Asia,Bhutan,779900,21.188,2/6/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/7/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/8/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/9/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/10/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/11/2021,861,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/12/2021,863,2,1,0
BTN,Asia,Bhutan,779900,21.188,2/13/2021,863,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/14/2021,864,1,1,0
BTN,Asia,Bhutan,779900,21.188,2/15/2021,866,2,1,0
BTN,Asia,Bhutan,779900,21.188,2/16/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/17/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/18/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/19/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/20/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/21/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/22/2021,866,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/23/2021,867,1,1,0
BTN,Asia,Bhutan,779900,21.188,2/24/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/25/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/26/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/27/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,2/28/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/1/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/2/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/3/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/4/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/5/2021,867,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/6/2021,868,1,1,0
BTN,Asia,Bhutan,779900,21.188,3/7/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/8/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/9/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/10/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/11/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/12/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/13/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/14/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/15/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/16/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/17/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/18/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/19/2021,868,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/20/2021,869,1,1,0
BTN,Asia,Bhutan,779900,21.188,3/21/2021,869,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/22/2021,869,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/23/2021,869,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/24/2021,870,1,1,0
BTN,Asia,Bhutan,779900,21.188,3/25/2021,870,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/26/2021,870,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/27/2021,871,1,1,0
BTN,Asia,Bhutan,779900,21.188,3/28/2021,872,1,1,0
BTN,Asia,Bhutan,779900,21.188,3/29/2021,872,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/30/2021,872,0,1,0
BTN,Asia,Bhutan,779900,21.188,3/31/2021,873,1,1,0
BTN,Asia,Bhutan,779900,21.188,4/1/2021,886,13,1,0
BTN,Asia,Bhutan,779900,21.188,4/2/2021,889,3,1,0
BTN,Asia,Bhutan,779900,21.188,4/3/2021,891,2,1,0
BTN,Asia,Bhutan,779900,21.188,4/4/2021,891,0,1,0
BTN,Asia,Bhutan,779900,21.188,4/5/2021,891,0,1,0
BTN,Asia,Bhutan,779900,21.188,4/6/2021,896,5,1,0
BTN,Asia,Bhutan,779900,21.188,4/7/2021,900,4,1,0
BTN,Asia,Bhutan,779900,21.188,4/8/2021,900,0,1,0
BTN,Asia,Bhutan,779900,21.188,4/9/2021,906,6,1,0
BTN,Asia,Bhutan,779900,21.188,4/10/2021,910,4,1,0
BTN,Asia,Bhutan,779900,21.188,4/11/2021,918,8,1,0
BTN,Asia,Bhutan,779900,21.188,4/12/2021,921,3,1,0
BTN,Asia,Bhutan,779900,21.188,4/13/2021,927,6,1,0
BTN,Asia,Bhutan,779900,21.188,4/14/2021,929,2,1,0
BTN,Asia,Bhutan,779900,21.188,4/15/2021,934,5,1,0
BTN,Asia,Bhutan,779900,21.188,4/16/2021,941,7,1,0
BTN,Asia,Bhutan,779900,21.188,4/17/2021,952,11,1,0
BTN,Asia,Bhutan,779900,21.188,4/18/2021,957,5,1,0
BTN,Asia,Bhutan,779900,21.188,4/19/2021,961,4,1,0
BTN,Asia,Bhutan,779900,21.188,4/20/2021,966,5,1,0
BTN,Asia,Bhutan,779900,21.188,4/21/2021,986,20,1,0
BTN,Asia,Bhutan,779900,21.188,4/22/2021,992,6,1,0
BTN,Asia,Bhutan,779900,21.188,4/23/2021,1008,16,1,0
BTN,Asia,Bhutan,779900,21.188,4/24/2021,1018,10,1,0
BTN,Asia,Bhutan,779900,21.188,4/25/2021,1022,4,1,0
BTN,Asia,Bhutan,779900,21.188,4/26/2021,1026,4,1,0
BTN,Asia,Bhutan,779900,21.188,4/27/2021,1053,27,1,0
BTN,Asia,Bhutan,779900,21.188,4/28/2021,1059,6,1,0
BTN,Asia,Bhutan,779900,21.188,4/29/2021,1066,7,1,0
BTN,Asia,Bhutan,779900,21.188,4/30/2021,1074,8,1,0
BTN,Asia,Bhutan,779900,21.188,5/1/2021,1106,32,1,0
BTN,Asia,Bhutan,779900,21.188,5/2/2021,1111,5,1,0
BTN,Asia,Bhutan,779900,21.188,5/3/2021,1119,8,1,0
